,VALUE,label_id,label
1957,Mintalah anak menuliskan namanya pada bagian bawah gambar salib yang tersedia. GSM dapat membantunya.,1,Announcement
1959,Kreativitas Penyampaian,1,Announcement
1973,Bahan Yang Dibutuhkan,1,Announcement
1974,Copy lembar gambar salib,1,Announcement
1975,Alat tulis dan pensil warna,1,Announcement
1976,Langkah Pembuatan,1,Announcement
1977,Mintalah anak menuliskan namanya pada bagian bawah gambar salib yang tersedia. Setelah itu minta anak-anak menghiasnya dengan pensil warna.,1,Announcement
1979,Kreativitas Penyampaian,1,Announcement
1992,Bahan Yang Dibutuhkan,1,Announcement
1995,Langkah Pembuatan,1,Announcement
1996,Mintalah anak membuat origami salib (dapat melihat https://www.youtube.com/watch?v=yHhBkAOjEJw),1,Announcement
2017,"Pujian ""Kumenang, Kumenang""",1,Announcement
2019,"Pujian Persiapan Firman ""Alkitab Mengisahkan"" (Kidung Ceria 139)",1,Announcement
2020,Penyampaian Firman,1,Announcement
2021,"Persembahan ""Aku Bawa dan Berikan"" (KJ 301)",1,Announcement
2022,Doa Persembahan dan Penutup,1,Announcement
2023,"Pujian Penutup ""Hompila Hopimpa"" (lihat: https://www.youtube.com/watch?v=rm3x7MH7-vY)",1,Announcement
2024,PENYAMPAIAN FIRMAN TUHAN,1,Announcement
2026,1.  Kreativitas Penyampaian,1,Announcement
2038,Bahan Yang Dibutuhkan,1,Announcement
2039,Telur yang sudah direbus,1,Announcement
2040,Kertas warna dan lem,1,Announcement
2041,Langkah Pembuatan,1,Announcement
2042,Mintalah anak-anak menghias telur yang telah direbus.,1,Announcement
2043,Makna Aktivitas,1,Announcement
2044,Kepada anak sampaikan bahwa telur bermakna kehidupan. Anak-anak diajak untuk melihat bahwa Yesus hidup dan menang.,1,Announcement
2046,Kreativitas Penyampaian,1,Announcement
2058,Bahan Yang Dibutuhkan,1,Announcement
2059,Telur yang sudah direbus,1,Announcement
2060,Kertas warna dan lem,1,Announcement
2061,Langkah Pembuatan,1,Announcement
2062,Mintalah anak-anak menghias telur yang telah direbus.,1,Announcement
2063,Makna Aktivitas,1,Announcement
2064,Kepada anak sampaikan bahwa telur bermakna kehidupan. Anak-anak diajak untuk melihat bahwa Yesus hidup dan menang.,1,Announcement
2066,Kreativitas Penyampaian,1,Announcement
2077,Bahan Yang Dibutuhkan,1,Announcement
2078,Telur yang sudah direbus,1,Announcement
2079,Kertas warna dan lem,1,Announcement
2080,Langkah Pembuatan,1,Announcement
2081,Mintalah anak-anak menghias telur yang telah direbus. Setelah selesai dihias mereka dapat membagikannya pada anak-anak kecil yang belum mendapatkan telur Paska.,1,Announcement
2082,Makna Aktivitas,1,Announcement
2083,Kepada anak sampaikan bahwa telur bermakna kehidupan. Anak-anak diajak untuk melihat bahwa Yesus hidup dan menang.,1,Announcement
2085,(gambar: orang menangis),1,Announcement
2087,(gambar: batu penutup makam terguling),1,Announcement
2089,(gambar: Yesus yang bangkit dan Maria Magdalena),1,Announcement
2180,PA dapat diawali dengan menyanyikan KJ 164:1-2,1,Announcement
2198,Langkah 5: Doa Bersama,1,Announcement
2199,"Pemandu PA mendaftar ketakutan-ketakutan yang diungkapkan peserta PA di awal. Daftar itu menjadi panduan untuk doa syafaat dalam rangka mendoakan orang-orang yang sedang bergumul dalam hidupnya, khususnya menghadapi ketakutan mereka.",1,Announcement
2200,"Doa dapat dibawakan oleh 2-3 orang yang ditunjuk, mewakili ragam usia & gender.",1,Announcement
2201,PA dapat diakhiri dengan nyanyian KJ 416:1 (dinyanyikan 2X),1,Announcement
2203,PA dapat diawali dengan menyanyikan KJ 352:1-2,1,Announcement
2220,Langkah 3: Diskusi Kelompok,1,Announcement
2221,Pemandu PA membagi peserta PA dalam 2-3 kelompok. Kepada masing-masing kelompok disodorkan pertanyaan:,1,Announcement
2222,"Menurut Saudara, apakah teriakan Yesus di ayat 37 merupakan teriakan menggugat ataukah teriakan kepasrahan? Berikan alasannya!",1,Announcement
2223,"Di negeri kita juga ada sekian banyak orang yang menjadi korban ketidakadilan, termasuk orang-orang yang diculik dan dibunuh bahkan tanpa jejak. Dalam rangka menghayati keberadaan kita sebagai manusia paska, apa yang dapat kita lakukan dalam persoalan tersebut?",1,Announcement
2224,Langkah 4: Doa Bersama,1,Announcement
2225,"Pemandu PA menunjuk 2-3 orang untuk menyampaikan doa-doa, khususnya mendoakan orang-orang yang bergumul dalam sakit dan derita menjelang kematian, mendoakan keluarga agar terus dapat menjadi komunitas pendukung, mendoakan para korban ketidakadilan dan keluarganya.",1,Announcement
2226,PA dapat diakhiri dengan menyanyikan NKB 128:1 (dinyanyikan 2X).,1,Announcement
2257,Langkah 5: Doa Bersama,1,Announcement
2258,Pemandu PA menunjuk 2-3 orang untuk memandu doa bersama. Di antaranya mendoakan alam semesta dan lingkungan sekitar yang mengalami kerusakan; mendoakan para penyintas yang terdampak akibat kerusakan lingkungan; serta mendoakan umat Allah/gereja agar menjalankan komitmen untuk mewartakan Injil bagi segala makhluk.,1,Announcement
2259,PA dapat diakhiri dengan menyanyikan PKJ 242:1-2,1,Announcement
2261,Adiyuswa dapat merefleksikan peristiwa-peristiwa pahit atau tidak menyenangkan dalam hidupnya dalam terang anugerah Tuhan yang mendidik dan melatih umatnya.,1,Announcement
2262,Adiyuswa dengan semangat menjalani puasa dalam masa Pra-Paska sebagai salah satu sarana melatih diri di dalam Tuhan sebagai murid Tuhan.,1,Announcement
2263,"Adiyuswa menghayati, mensyukuri dan bersukacita bahwa Tuhan masih terus melatihnya untuk menuju pada penyem-purnaan di dalam Tuhan.",1,Announcement
2315,"Adiyuswa dapat menerima persoalan-persoalan relasi dalam kehidupan keluarga besarnya (anak cucu), juga dengan orang-orang di sekitarnya dengan syukur.",1,Announcement
2316,"Adiyuswa terus mampu menjadi suh atau pengikat persatuan dalam keluarga, juga dalam kehidupan bersama di gereja dan di masyarakat.",1,Announcement
2346,Adiyuswa berbagi kisah sukses yang memberi inspirasi iman.,1,Announcement
2347,"Adiyuswa lebih menonjolkan kesaksian tentang Kristus dan karya-Nya, bukan tentang dirinya sendiri.",1,Announcement
2380,2.	NYANYIAN PUJIAN,1,Announcement
2386,4.	NYANYIAN PUJIAN,1,Announcement
2409,"Memohon agar umat bisa melihat besarnya kasih Yesus, memiliki citra Kristus, dan hidup dalam kasih dan kemurahan pada sesama.",1,Announcement
2410,"Berdoa agar menjadi umat yang rendah hati, melihat dan mengakui dosa diri sendiri dan sedia memperbaikinya.",1,Announcement
2411,"Mendoakan persekutuan agar menjadi tempat saling meneguhkan iman satu sama lain, terutama dalam menghadapi masalah hidup saat ini.",1,Announcement
2430,5.	PEMBACAAN ALKITAB: Lukas 23:43,1,Announcement
2446,Memohon agar dimampukan untuk selalu mawas diri dan hidup dalam pertobatan.,1,Announcement
2447,Mendoakan supaya persekutuan menjadi tempat belajar hidup dalam cinta kasih dan pengampunan.,1,Announcement
2472,5.	PEMBACAAN ALKITAB: Yohanes 19:26-27,1,Announcement
2495,Mendoakan supaya teladan cinta kasih Yesus diikuti oleh persekutuan umat Allah.,1,Announcement
2496,Memohon agar relasi antara anak dan orang tua terjalin dengan penuh cinta.,1,Announcement
2518,"KJ 169:1-2 ""MEMANDANG SALIB RAJAKU""",1,Announcement
2523,5.	PEMBACAAN ALKITAB: Matius 15:34,1,Announcement
2535,"KJ 180:1-6 ""LIHATLAH KAYU SALIB""",1,Announcement
2547,Tanda cinta Putra Allah bagi manusia,1,Announcement
2559,"KJ 60:1, 4 ""HAI MAKHLUK ALAM SEMESTA""",1,Announcement
2568,3.	DOA PEMBUKAAN,1,Announcement
2575,5.	PEMBACAAN ALKITAB: Yohanes 19:28-29,1,Announcement
2605,"KJ 369a:1-2 ""YA YESUS KU BERJANJI""",1,Announcement
2606,"Ya Yesus, 'ku berjanji setia pada-Mu;",1,Announcement
2607,"kupinta Kau selalu dekat, ya Tuhanku.",1,Announcement
2608,"Di kancah pergumulan jalanku tak sesat,",1,Announcement
2609,"kar'na Engkau temanku,",1,Announcement
2610,Pemimpin terdekat.,1,Announcement
2611,"Dekaplah aku, Tuhan, diribut dunia",1,Announcement
2612,Penuh kilauan hampa dan suara godanya.,1,Announcement
2613,Di dalam dan di luar si jahat mendesak.,1,Announcement
2614,"Perisai lawan dosa, ya Tuhan, Kau tetap.",1,Announcement
2616,4.	NYANYIAN PUJIAN,1,Announcement
2617,"KJ 184: 1-3 ""YESUS SAYANG PADAKU""",1,Announcement
2618,Yesus sayang padaku; Alkitab mengajarku.,1,Announcement
2619,"Walau 'ku kecil, lemah, aku ini milik-Nya.",1,Announcement
2621,Yesus Tuhanku sayang padaku;,1,Announcement
2622,Itu firman-Nya di dalam Alkitab,1,Announcement
2623,"Yesus sayang padaku, Ia mati bagiku;",1,Announcement
2624,"dosaku dihapus-Nya, sorga pun terbukalah. Reff",1,Announcement
2625,"Yesus sayang padaku, waktu sakit badanku",1,Announcement
2626,aku ditunggui-Nya dari sorga mulia. Reff,1,Announcement
2627,5.	PEMBACAAN ALKITAB: Yohanes 19:30,1,Announcement
2635,7.	NYANYIAN TANGGAPAN,1,Announcement
2636,"KJ 183:1-2 „MENJULANG NYATA ATAS BUKIT KALA""",1,Announcement
2637,Menjulang nyata atas bukit kala,1,Announcement
2638,"t'rang benderang salib-Mu, Tuhanku.",1,Announcement
2639,Dari sinarnya yang menyala-nyala,1,Announcement
2640,memancar kasih agung dan restu.,1,Announcement
2641,Seluruh umat insan menengadah,1,Announcement
2642,ke arah cahya kasih yang mesra.,1,Announcement
2643,Bagai pelaut yang karam merindukan,1,Announcement
2644,di ufuk timur pagi merekah,1,Announcement
2645,Salib-Mu kristus tanda pengasihan,1,Announcement
2646,"mengangkat hati yang remuk redam,",1,Announcement
2647,membuat dosa yang tak terperikan,1,Announcement
2648,di lubuk cinta Tuhan terbenam.,1,Announcement
2649,"Di dalam Tuhan kami balik lahir,",1,Announcement
2650,"insan bernoda kini berseri,",1,Announcement
2651,Teruras darah suci yang mengalir,1,Announcement
2652,di salib pada bukit Kalvari,1,Announcement
2653,8.	DOA SYAFAAT DAN PENUTUP,1,Announcement
2656,9.	NYANYIAN PENUTUP,1,Announcement
2657,"KJ 334:1-3 ""INGAT AKAN NAMA YESUS""",1,Announcement
2658,"Ingat akan nama Yesus, kau yang susah dan sedih:",1,Announcement
2659,Nama itu menghiburmu k'mana saja kau pergi.,1,Announcement
2661,"Indahlah nama-Nya, pengharapan dunia!",1,Announcement
2662,"Indahlah nama-Nya, suka sorga yang baka!",1,Announcement
2663,"Bawa nama Tuhan Yesus, itulah perisaimu.",1,Announcement
2664,"Bila datang pencobaan, itu yang menolongmu. Reff",1,Announcement
2665,"Sungguh agung nama Yesus, hati kita bergemar.",1,Announcement
2666,"Bila kita dirangkul-Nya, sukacita pun besar. Reff",1,Announcement
2675,Kami Akan Pergi Kepada Siapa - PKJ 303,1,Announcement
2676,(Dinyanyikan berulang-ulang 5x),1,Announcement
2765,"Catatan: Pertanyaan dapat ditambahi, diolah atau dikembangkan sesuai dengan situasi dan kondisi jemaat.",1,Announcement
